time,pos_x,pos_y,pos_z,euler_roll,euler_pitch,euler_yaw,task_vel_1,task_vel_2,task_vel_3,task_vel_4,task_vel_5,task_vel_6,task_acc_1,task_acc_2,task_acc_3,task_acc_4,task_acc_5,task_acc_6,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6,desired_pos_x,desired_pos_y,desired_pos_z,desired_euler_roll,desired_euler_pitch,desired_euler_yaw
9.715999999999914,0.6186822885936514,-0.14629047961919633,0.48569871232880535,-1.7175961222769986,-0.20596878580589373,0.6657398097489221,-0.009748873878014545,-0.0027851248380720804,0.005084861451410578,0.302270935501494,0.240731896987112,-0.03905711825454984,-6.8603936278624,10.936364871954321,16.886519461526998,151.30622927172269,65.79929494904856,-30.882314818494528,-0.4599866572479539,-0.5577134085801395,0.03026247926943496,-4.407479961326357,-4.8323089202220135,0.4736834638237984,-0.03131007915497573,0.583549534062031,-1.134036848964988,0.895114533809435,-0.15822909394200163,0.04406503646290004,-1.5696833642616164,311.10100736764406,-661.155809850729,469.9112262763094,-97.275864100546,52.44295599486975,0.5,0.0,0.5,0.0,-0.0,0.0
9.717999999999915,0.6186660635555695,-0.1463005786183696,0.4857104688800204,-1.716638064015936,-0.20592158248249187,0.6654651279150171,-0.008856254459957476,-0.004680689449357362,0.005388326299710199,0.35425379536709256,0.3081240012699619,-0.03945949031281224,-6.8786849619046135,10.982098891024572,16.871325986814,150.18611176463105,64.40173198250983,-30.887601139946707,-0.4600578753691083,-0.555498752361964,0.02586444936646356,-4.4044403422586775,-4.832659614807967,0.47377103352016564,-0.03560906057720045,1.1073281090877765,-2.1990149514856996,1.5198095338395183,-0.17534729297666898,0.04378484818361918,-1.471144230487099,354.04971450532184,-751.1932847998717,515.2477053536317,-96.91505688881408,52.376435233667976,0.5,0.0,0.5,0.0,-0.0,0.0
9.719999999999915,0.6186481645262855,-0.14631356492968886,0.4857177535569781,-1.7154255530043314,-0.20587491834674654,0.6651442468536594,-0.010539180930551983,-0.0057049841033210945,0.002589789605853768,0.4525072279257269,0.3846783249116023,-0.0366193118197431,-6.845408648565896,11.0119631612761,16.916499227380772,148.11786739815025,62.81074096384886,-30.962101126462684,-0.4601487089393969,-0.5522792302051657,0.01944930162275104,-4.400163857383288,-4.833121317190624,0.4738571674322102,-0.04541678514429351,1.6097610783991474,-3.20757387185626,2.1382424376947657,-0.23085119132892282,0.043066956022268975,-1.2593264929505263,465.94216077817913,-985.1590156657649,634.9718376256186,-95.77872339058476,52.300013938484256,0.5,0.0,0.5,0.0,-0.0,0.0
9.721999999999916,0.6186207483879,-0.14632783442416158,0.4857103474725203,-1.7137238643186405,-0.20591836505971708,0.6647442335386489,-0.016275286752283867,-0.005861301099311131,-0.005394869142443847,0.6689026668999228,0.4967542598946621,-0.026333068498088613,-6.730575540388247,11.026355266524947,17.062084000236833,143.63940067968187,60.49628926693799,-31.187075818783434,-0.4602861701811532,-0.5481555077961706,0.011290017939110697,-4.394653919954365,-4.833878894558857,0.4739396201145503,-0.06873062087813858,2.0618612044975144,-4.079641841820171,2.754968714461465,-0.3787886841160566,0.04122634117006012,-0.7718127216388964,811.7442826275902,-1707.262047614776,1007.1962968245558,-92.77099032656102,52.20591415898512,0.5,0.0,0.5,0.0,-0.0,0.0
9.723999999999917,0.6185688679199253,-0.146343301535044,0.4856670589900246,-1.7107666073332601,-0.206274559098592,0.6641500459082972,-0.029060133904917275,-0.006183963129872107,-0.02362440524233866,1.249507044450856,0.7520410011772528,0.004535692375310499,-6.473870397059993,11.04867899359486,17.40381160066001,131.75174891732968,55.29024687331406,-31.82146992358112,-0.46054993891140983,-0.5434278794824845,0.0022172109193160684,-4.387859505004408,-4.835470998137187,0.47401127054290676,-0.13188436512831675,2.3638141568430524,-4.536403509897314,3.39720747497842,-0.7960517891650478,0.03582521417822071,0.5271225161219113,4242.175090888596,-8860.331389435882,4719.8480231672875,-84.31121754481502,52.07713560986336,0.5,0.0,0.5,0.0,-0.0,0.0
9.725999999999917,0.6184243542468403,-0.146331184757597,0.4854669685128004,-1.702908056484815,-0.20637873446195856,0.6627116571461492,-0.07259010382352521,0.006241575787418463,-0.0994780892344388,3.0639377843141196,2.3260576822149868,0.07990083533523197,-5.593911232097244,10.834437397750682,18.862478622929736,94.75847385101606,23.50066512307692,-33.45469039014956,-0.46108340399614045,-0.5397681085594466,-0.003054272768785943,-4.379359385766483,-4.838958565056869,0.4740453280310532,-0.26673254236530725,1.82988546151898,-2.635741844051006,4.250059618962557,-1.7437834598406456,0.01702874407322927,3.306011980807929,-3017.1776426896176,6253.8045096110745,-3179.9676088182537,-65.119932367683,51.86538218302956,0.5,0.0,0.5,0.0,-0.0,0.0
9.727999999999918,0.6183399638734803,-0.14633180095283213,0.4853682420721251,-1.6992301493780415,-0.2063245617117729,0.6619407465489449,-0.04530884426362955,0.0012466234436761467,-0.051281113882759945,1.4030421283416605,1.1279978112831683,-0.009896598548538818,-6.133704627934347,10.950215926678078,17.871179628363105,127.65335003812007,47.30286925633877,-31.718536541247676,-0.46134052008844595,-0.5348422461473785,-0.012213643131892193,-4.371866531834734,-4.840483646550831,0.4741230252152277,-0.128558046152757,2.4629312060340287,-4.579685181553125,3.7464269658742664,-0.7625407469813984,0.03884859208725826,0.5798435579843823,-782.0609826535183,1607.9340350255318,-733.2252815329073,-84.64603429829506,51.153926928063385,0.5,0.0,0.5,0.0,-0.0,0.0
9.729999999999919,0.6182670476667173,-0.14632466179654485,0.48528921548260373,-1.6972456295797753,-0.20597079467235566,0.6614379886597703,-0.04028008221810283,0.005473915548869224,-0.04202578066572592,0.6576367123453646,0.7363118572185617,-0.048517886602023635,-6.227371475930628,10.872077618047392,17.671338095110396,142.40212240361979,55.02272675465547,-30.998992202629637,-0.4614484718803978,-0.5297521983544414,-0.02216536930741616,-4.365112970826847,-4.840997000038273,0.4742192158983802,-0.05397589597592861,2.545023896468566,-4.975863087761982,3.3767805039435315,-0.2566767437208808,0.048095341576224006,-0.8962844394209347,-452.35372824961587,925.2824900325916,-366.7758567495896,-94.74268352134222,50.82753627879067,0.5,0.0,0.5,0.0,-0.0,0.0
9.73199999999992,0.6181955721452361,-0.14631119745353918,0.48521359641810147,-1.6960953037048956,-0.20553525182994994,0.661075420197405,-0.0395214302847996,0.008615496288034869,-0.04032680086258627,0.31060948018809864,0.5176391252126961,-0.06380401210408124,-6.234783437723108,10.810097989222541,17.62898168836634,149.26122385492275,59.30943103897074,-30.737873034035317,-0.46149015947051225,-0.524814294715569,-0.032023230986256396,-4.359002795695828,-4.841072916943401,0.4743234698562948,-0.020843795057223592,2.468951819436215,-4.928930839420118,3.055087565509884,-0.03795845256370417,0.05212697895732574,-1.554542456912416,-327.1754201518864,666.6315832939889,-226.38977720907113,-99.12924695807565,50.66778120184189,0.5,0.0,0.5,0.0,-0.0,0.0
9.73399999999992,0.618123265392543,-0.1462927667883313,0.4851369055999061,-1.6954374706234552,-0.20509003848918486,0.6608001143228859,-0.0396197984719515,0.010939441081553824,-0.040660772270570876,0.11752681709090265,0.37340414126362953,-0.07057296755226308,-6.2244505067157565,10.760738570997118,17.631123972255004,153.08581773173583,62.12625429148714,-30.639343180491057,-0.46149671812431403,-0.5201497674364037,-0.04144413514484884,-4.353486932482451,-4.840926241478715,0.47443161826787156,-0.003279326900887454,2.3322636395825826,-4.710452079296224,2.757931606688243,0.07333773234303524,0.05407420578836431,-1.9081978162972033,-261.91434207265405,531.9520526848825,-152.72739659219445,-101.38340587417258,50.584628647398176,0.5,0.0,0.5,0.0,-0.0,0.0
9.73599999999992,0.6180502518008015,-0.14627079503362617,0.48505829807931544,-1.6950867844269084,-0.2046628632758538,0.6605820866419867,-0.03953853952767791,0.012492819922107223,-0.04133217401642881,0.004457202505546794,0.27399522219299693,-0.07331350184998198,-6.21736316869876,10.72426401911771,17.64247134290775,155.33683058407053,64.06012765658996,-30.614762687612618,-0.46148370339784656,-0.5158207826540682,-0.05024938753254407,-4.348530086108387,-4.840662963021782,0.4745415076428357,0.006507363233724493,2.164492391167801,-4.402626193847617,2.478423187032008,0.13163922846642728,0.054944687482066226,-2.110556226439781,-221.66951940132222,448.91808894057556,-107.18733712214846,-102.58556889925676,50.54371862574523,0.5,0.0,0.5,0.0,-0.0,0.0
9.737999999999921,0.6179776215999475,-0.1462467204812928,0.4849784209391408,-1.6949261449250634,-0.20426314166361256,0.6604015808930237,-0.03887051233347432,0.013306730826790354,-0.04164958443911206,-0.060526805567043346,0.2060754487771445,-0.0739237764999964,-6.221918848909633,10.700978066062259,17.64831075751503,156.6419570646302,65.37384851802764,-30.62749322902274,-0.46146003935222507,-0.5118639022140484,-0.05833174498441644,-4.344103554047411,-4.840342593418579,0.4746518986291641,0.011832022810739673,1.9784402200098454,-4.0411787259361835,2.2132660304882705,0.16018480160185677,0.05519549316421868,-2.2262674683966015,-194.09031122278589,391.970112816174,-76.04561694604585,-103.19605634692302,50.52739227960001,0.5,0.0,0.5,0.0,-0.0,0.0
9.739999999999922,0.6179068646734647,-0.14622193897649305,0.484898584241087,-1.6948750412132338,-0.20389182268984735,0.660244486772442,-0.03745763325218916,0.013423089765575085,-0.041310826397293034,-0.09413023087976749,0.16197427136922504,-0.07335476215072856,-6.241522411312676,10.6907992142223,17.641983935052576,157.32805957329472,66.21771448779879,-30.659842786294053,-0.46143126893873415,-0.5083022163613271,-0.06562179277103151,-4.340182960483372,-4.840000974859367,0.47476204517157716,0.014385206745449948,1.7808429263606624,-3.6450238933075347,1.9602967820193418,0.17080927960563516,0.05507327120652585,-2.2879270272534815,-173.77338015927137,349.94428216791425,-53.26142736492573,-103.44897033439241,50.525170525773966,0.5,0.0,0.5,0.0,-0.0,0.0
9.741999999999923,0.6178395927145472,-0.14619776200862136,0.4848203632718927,-1.6948753936606278,-0.20354591810660944,0.6601002758718678,-0.03526414857961971,0.012896509970402549,-0.04020070663561021,-0.10621111237695567,0.13649950880898545,-0.07213166204280894,-6.2771148010722575,10.693268767636917,17.620739656779197,157.58722639370433,66.69305378979118,-30.70254173343343,-0.4614010152592591,-0.505150824424905,-0.07207278798320896,-4.3367473691453275,-4.839660596582096,0.4748714953604281,0.015126839737546102,1.575695968211035,-3.225497606088723,1.717795669022252,0.17018913863578705,0.05472509442546984,-2.313801900998242,-158.00979306039252,317.25486234683837,-35.78154512511104,-103.47627872705121,50.53031806639322,0.5,0.0,0.5,0.0,-0.0,0.0
9.743999999999923,0.6177773842115396,-0.14617538697779672,0.48474538092501873,-1.694884227523606,-0.20322085341075644,0.6599609216125826,-0.03232256501470328,0.01179187276085914,-0.03830637415817153,-0.10308268560570984,0.1257367009197331,-0.07056149989763254,-6.328250248795028,10.70762119796617,17.583987632619923,157.54206491379006,66.87611963108903,-30.750540146440365,-0.4613717343621893,-0.5024196986209272,-0.07765275073894891,-4.333778867517992,-4.839335936876205,0.4749799836190245,0.01464044853487656,1.3655629019888877,-2.7899813778699776,1.484250813667486,0.16232985294531066,0.054244129298184715,-2.314831376498529,-145.30744727453938,290.83272066910547,-21.905929301393936,-103.35713311301988,50.53830008864951,0.5,0.0,0.5,0.0,-0.0,0.0
9.745999999999924,0.617721691034522,-0.1461558767017565,0.4846751785799831,-1.6948694575949694,-0.20291177537663813,0.6598202685942021,-0.02870645757094507,0.010181506409330913,-0.03567565506244635,-0.08903241140018835,0.12652320568222838,-0.06882905273844392,-6.393637133261166,10.732852516542422,17.532434261944676,157.27565246427332,66.82853665812831,-30.80106265654954,-0.46134514083723077,-0.5001153442052394,-0.08233988015219591,-4.331262330556218,-4.839036493753477,0.47508736685659636,0.013296762479264068,1.1521772078438974,-2.343564706623505,1.2582684808871707,0.14972156136399775,0.053691618785940864,-2.2978517504043166,-134.78778811646816,268.876189475988,-10.619178368325558,-103.14073929731917,50.54598286668145,0.5,0.0,0.5,0.0,-0.0,0.0
9.747999999999925,0.6176737796244535,-0.1461401456933552,0.48461113584390914,-1.6948072597712571,-0.20261430403234784,0.6596736321611073,-0.02451515544311423,0.008142791931509099,-0.03239400813409927,-0.06710380523224943,0.13618948174056142,-0.06704619646033698,-6.471442162196238,10.767775664581334,17.467602214627306,156.8469075699077,66.60242606118557,-30.85260949609747,-0.46132246457359055,-0.4982418375999384,-0.08611968341803501,-4.329185256385862,-4.8387686158849075,0.475193584277248,0.011338131820110472,0.9367533026505107,-1.8899016329195524,1.0385370851779832,0.13393893428499115,0.05310871032582713,-2.2672556897022678,-125.90938017206841,250.27913786486488,-1.2835987661970378,-102.85820885764095,50.55117610166871,0.5,0.0,0.5,0.0,-0.0,0.0
9.749999999999925,0.6176347470124591,-0.14612898248267597,0.4845550014277762,-1.6947127744557025,-0.2023356284824453,0.659523509296237,-0.019849419679791955,0.005746633838699063,-0.028288062885778203,-0.04882611116214845,0.13846606968121758,-0.06555189141125653,-6.559799489362709,10.811057251757372,17.386124434067252,156.48750306215715,66.52423444938326,-30.897524390286435,-0.46130405981688355,-0.496781852400304,-0.08903550374224496,-4.32753814712919,-4.838532300380297,0.47529885871277916,0.00920237835350149,0.7299925998172212,-1.4579101621049724,0.8235546283359241,0.11815775230490823,0.052637217765574895,-2.23175617232085,-118.49067173399813,234.79528932653326,6.5612567583418135,-102.57282580328614,50.55197829221884,0.5,0.0,0.5,0.0,-0.0,0.0
9.751999999999926,0.6176042654207249,-0.14612233352253862,0.4845079517445148,-1.6945606539131703,-0.20205750694600944,0.6593643022761446,-0.015404531950057797,0.0034055019318754176,-0.023631970159367577,-0.02632229250325384,0.1555541159012178,-0.06431840464036095,-6.644774849465704,10.854756862839105,17.293160572941627,156.03835442709473,66.1476480284084,-30.938238338711518,-0.46128935293536266,-0.4957360450912493,-0.09107965570598178,-4.3262977417476955,-4.8383218300019735,0.4754031419708016,0.007353440760449246,0.5229036545273504,-1.0220759818684084,0.6202026907473287,0.10523518916194871,0.052141629011223496,-2.2002683914225503,-112.12245151515454,221.43646315657244,13.02387868363672,-102.34255534921516,50.55015598624961,0.5,0.0,0.5,0.0,-0.0,0.0
9.753999999999927,0.6175828267226614,-0.14612043960074783,0.4844704919203916,-1.6943459521871471,-0.20177205273862348,0.6591945928958919,-0.010772601394665718,0.0009732035759538737,-0.018762905210595007,-0.004309627324120283,0.17723811278057605,-0.06331411382896152,-6.734560179639896,10.901916238217021,17.19540961804684,155.59367857465242,65.6762193181991,-30.97608494333276,-0.4612776867506798,-0.49510495424533485,-0.09224900169755004,-4.325458861997963,-4.838132117334044,0.4755065372206826,0.005833092341429809,0.3155454229572307,-0.5846729957841321,0.4194398748660906,0.09485633396481362,0.05169762494051264,-2.1735452597749605,-106.6703619057901,209.96551684823518,18.43162946202389,-102.16164322501781,50.54421079963201,0.5,0.0,0.5,0.0,-0.0,0.0
9.755999999999927,0.6175706924150944,-0.14612341635180454,0.48444290789568356,-1.6940666315216417,-0.20147390750723865,0.6590136439063751,-0.00606947603257478,-0.0014873504678693558,-0.013790961577419226,0.016863624201247082,0.2016462008378452,-0.06249314287994149,-6.826852707018401,10.951339654980304,17.095051710186148,155.16047088166192,65.14692197483404,-31.01243291408171,-0.4612685248939274,-0.49488841000096656,-0.09254287277301824,-4.325018230966636,-4.837959139250226,0.4756091480811127,0.004580928376202364,0.10827212218413365,-0.14693553773410362,0.22031551566350172,0.0864890419085873,0.051305430215065964,-2.1503466520874714,-102.06762283428145,200.2531044096532,22.883424086874534,-102.01985886757802,50.53423308852393,0.5,0.0,0.5,0.0,-0.0,0.0
9.757999999999928,0.6175675250093773,-0.1461310479214084,0.48442503817354166,-1.6937315986558295,-0.20116377724311493,0.658822974372644,-0.001592886849855296,-0.0038112869537382152,-0.008938737407115076,0.03481753228295978,0.22309809546499562,-0.06182416214043239,-6.915658726641216,10.99963615145533,16.99659542520432,154.78710035590677,64.67375571460691,-31.04768916670034,-0.46126138447260284,-0.4950657428553199,-0.09200703093272815,-4.32495893700944,-4.837799672804828,0.4757111219880439,0.0035702106622819522,-0.08866642717668044,0.2679209201450455,0.029646978597812707,0.07973322269884371,0.050986953465596646,-2.130270673000568,-98.45740947787874,192.63472943665286,26.310635816197184,-101.90941896832908,50.520357672195125,0.5,0.0,0.5,0.0,-0.0,0.0
9.759999999999929,0.6175728389786861,-0.14614306078469194,0.4844165634016343,-1.6933497687990668,-0.20084476496711723,0.6586242540570689,0.00259133339913459,-0.0059738313272835455,-0.0042796295293217,0.050280605632736064,0.24064444913149713,-0.06122940951275545,-6.999613514398216,11.046191749478528,16.901567526814414,154.45967300348318,64.27627128334558,-31.082999987583687,-0.4612560875256484,-0.49561926551961594,-0.09068121594299516,-4.325268156698116,-4.837652692202023,0.4758125805470067,0.0026484734772368058,-0.2767613321480202,0.6629074948664948,-0.1546098443377111,0.07349030140246185,0.05072927948142312,-2.110406312209116,-95.79809717444486,187.02566014235063,28.76763473539878,-101.80835981242585,50.50330454381114,0.5,0.0,0.5,0.0,-0.0,0.0
9.76199999999993,0.6175860439967987,-0.1461591391030214,0.4844170430291943,-1.6929296878226359,-0.20052136152897646,0.6584191745639603,0.006436681709120489,-0.007956754604964585,0.00012977653385428788,0.06381772659479673,0.2538478460657277,-0.06065702978316509,-7.077731678842067,11.090508200310673,16.8111575353869,154.16747962515706,63.96386461212773,-31.118890934473928,-0.4612526539114944,-0.4965353340613384,-0.08859671422601366,-4.325937754459999,-4.837518603404308,0.47591362450053,0.0017168070770014645,-0.45803427086122445,1.0422508584907555,-0.3347988809413823,0.0670443988575197,0.0505219767616534,-2.0889152662133297,-94.08662660702984,183.419378896714,30.26143508575185,-101.7022389935831,50.48365089247236,0.5,0.0,0.5,0.0,-0.0,0.0
9.76399999999993,0.6176064550074041,-0.14617891394021534,0.48442592406314255,-1.6924799527569008,-0.20019844572896453,0.6582094663186326,0.00989944737437407,-0.009735322750703393,0.004235779537873661,0.07552417454655408,0.2625399440022279,-0.06008797892604927,-7.149073854642824,11.131941959049303,16.7264985648608,153.90919272723707,63.740580579529876,-31.155201356871842,-0.4612511365873172,-0.4978042636448691,-0.08577652363714328,-4.326964139590209,-4.837398139423813,0.4760143445894219,0.0007586620885881905,-0.634464791765389,1.4100952944351919,-0.5131925651049205,0.060231990247265804,0.05036004444594074,-2.065618139535843,-93.37470822904133,181.92342834540818,30.739148514252868,-101.58763156532989,50.46184321174814,0.5,0.0,0.5,0.0,-0.0,0.0
9.76599999999993,0.617633253658954,-0.14620204365745038,0.4844425431289245,-1.6920099553989016,-0.1998796435548259,0.6579967707058404,0.012914495122258646,-0.011323933438602543,0.007984283432310309,0.08470470510758052,0.26697859706714167,-0.05964048776469619,-7.212251448318008,11.17062217934539,16.64874281339058,153.69942143377327,63.60187158559241,-31.18910077656323,-0.4612515306199089,-0.4994204716581374,-0.08223506582026076,-4.328348351694784,-4.837290528428851,0.47611482729783344,-0.00019701629586228156,-0.8081040066341367,1.7707289084412596,-0.69210605228749,0.05380549748116911,0.05024135420578601,-2.0412631850978165,-93.7811376256795,182.7852662918158,30.074519836560416,-101.47955992540551,50.438364189105215,0.5,0.0,0.5,0.0,-0.0,0.0
